State_ID,State_Name,GeoLocation,P_ID,D_ID,Weather_ID
620247,Louisiana,"(31.31266064400046, -92.44568007099969)",20347,170247,320247
620248,California,"(37.63864012300047, -120.99999953799971)",20348,170248,320248
620249,Tennessee,"(35.68094058000048, -85.77449091399967)",20349,170249,320249
620250,Virgin Islands,"(18.335765, -64.896335)",20350,170250,320250
620251,Tennessee,"(35.68094058000048, -85.77449091399967)",20351,170251,320251
620252,Colorado,"(38.843840757000464, -106.13361092099967)",20352,170252,320252
620253,Iowa,"(42.46940091300047, -93.81649055599968)",20353,170253,320253
620254,South Dakota,"(44.353130053000484, -100.3735306369997)",20354,170254,320254
620255,Washington,"(47.52227862900048, -120.47001078999972)",20355,170255,320255
620256,Minnesota,"(46.35564873600049, -94.79420050299967)",20356,170256,320256
620257,North Carolina,"(35.466220975000454, -79.15925046299964)",20357,170257,320257
620258,Kentucky,"(37.645970271000465, -84.77497104799966)",20358,170258,320258
620259,Arkansas,"(34.74865012400045, -92.27449074299966)",20359,170259,320259
620260,Michigan,"(44.6613195430005, -84.71439026999968)",20360,170260,320260
620261,North Carolina,"(35.466220975000454, -79.15925046299964)",20361,170261,320261
620262,Virgin Islands,"(18.335765, -64.896335)",20362,170262,320262
620263,Nevada,"(39.493240390000494, -117.07184056399967)",20363,170263,320263
620264,California,"(37.63864012300047, -120.99999953799971)",20364,170264,320264
620265,North Dakota,"(47.47531977900047, -100.11842104899966)",20365,170265,320265
620266,Maryland,"(39.29058096400047, -76.60926011099963)",20366,170266,320266
620267,New Mexico,"(34.52088095200048, -106.24058098499967)",20367,170267,320267
620268,Massachusetts,"(42.27687047000046, -72.08269067499964)",20368,170268,320268
620269,New Hampshire,"(43.65595011300047, -71.50036091999965)",20369,170269,320269
620270,Washington,"(47.52227862900048, -120.47001078999972)",20370,170270,320270
620271,California,"(37.63864012300047, -120.99999953799971)",20371,170271,320271
620272,Maine,"(45.254228894000505, -68.98503133599962)",20372,170272,320272
620273,Virginia,"(37.54268067400045, -78.45789046299967)",20373,170273,320273
620274,Georgia,"(32.83968109300048, -83.62758034599966)",20374,170274,320274
620275,Puerto Rico,"(18.220833, -66.590149)",20375,170275,320275
620276,Puerto Rico,"(18.220833, -66.590149)",20376,170276,320276
620277,Maine,"(45.254228894000505, -68.98503133599962)",20377,170277,320277
620278,West Virginia,"(38.66551020200046, -80.71264013499967)",20378,170278,320278
620279,New Jersey,"(40.13057004800049, -74.27369128799967)",20379,170279,320279
620280,Hawaii,"(21.304850435000446, -157.85774940299973)",20380,170280,320280
620281,Virginia,"(37.54268067400045, -78.45789046299967)",20381,170281,320281
620282,North Carolina,"(35.466220975000454, -79.15925046299964)",20382,170282,320282
620283,Missouri,"(38.635790776000476, -92.56630005299968)",20383,170283,320283
620284,Connecticut,"(41.56266102000046, -72.64984095199964)",20384,170284,320284
620285,Mississippi,"(32.745510099000455, -89.53803082499968)",20385,170285,320285
620286,Minnesota,"(46.35564873600049, -94.79420050299967)",20386,170286,320286
620287,Oregon,"(44.56744942400047, -120.15503132599969)",20387,170287,320287
620288,Vermont,"(43.62538123900049, -72.51764079099962)",20388,170288,320288
620289,South Carolina,"(33.998821303000454, -81.04537120699968)",20389,170289,320289
620290,Connecticut,"(41.56266102000046, -72.64984095199964)",20390,170290,320290
620291,Wisconsin,"(44.39319117400049, -89.81637074199966)",20391,170291,320291
620292,Mississippi,"(32.745510099000455, -89.53803082499968)",20392,170292,320292
620293,Nebraska,"(41.6410409880005, -99.36572062299967)",20393,170293,320293
620294,Idaho,"(43.682630005000476, -114.3637300419997)",20394,170294,320294
620295,Kentucky,"(37.645970271000465, -84.77497104799966)",20395,170295,320295
620296,South Carolina,"(33.998821303000454, -81.04537120699968)",20396,170296,320296
620297,Utah,"(39.360700171000474, -111.58713063499971)",20397,170297,320297
620298,Missouri,"(38.635790776000476, -92.56630005299968)",20398,170298,320298
620299,Alaska,"(64.84507995700051, -147.72205903599973)",20399,170299,320299
620300,Maine,"(45.254228894000505, -68.98503133599962)",20400,170300,320300
620301,Idaho,"(43.682630005000476, -114.3637300419997)",20401,170301,320301
620302,Montana,"(47.06652897200047, -109.42442064499971)",20402,170302,320302
620303,Nebraska,"(41.6410409880005, -99.36572062299967)",20403,170303,320303
620304,Arizona,"(34.865970280000454, -111.76381127699972)",20404,170304,320304
620305,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20405,170305,320305
620306,Wisconsin,"(44.39319117400049, -89.81637074199966)",20406,170306,320306
620307,North Carolina,"(35.466220975000454, -79.15925046299964)",20407,170307,320307
620308,Arkansas,"(34.74865012400045, -92.27449074299966)",20408,170308,320308
620309,Missouri,"(38.635790776000476, -92.56630005299968)",20409,170309,320309
620310,New Hampshire,"(43.65595011300047, -71.50036091999965)",20410,170310,320310
620311,Nevada,"(39.493240390000494, -117.07184056399967)",20411,170311,320311
620312,Kansas,"(38.34774030000045, -98.20078122699965)",20412,170312,320312
620313,Montana,"(47.06652897200047, -109.42442064499971)",20413,170313,320313
620314,Louisiana,"(31.31266064400046, -92.44568007099969)",20414,170314,320314
620315,Oklahoma,"(35.47203135600046, -97.52107021399968)",20415,170315,320315
620316,Utah,"(39.360700171000474, -111.58713063499971)",20416,170316,320316
620317,Utah,"(39.360700171000474, -111.58713063499971)",20417,170317,320317
620318,Ohio,"(40.06021014100048, -82.40426005599966)",20418,170318,320318
620319,Connecticut,"(41.56266102000046, -72.64984095199964)",20419,170319,320319
620320,Rhode Island,"(41.70828019300046, -71.52247031399963)",20420,170320,320320
620321,Georgia,"(32.83968109300048, -83.62758034599966)",20421,170321,320321
620322,Oklahoma,"(35.47203135600046, -97.52107021399968)",20422,170322,320322
620323,South Dakota,"(44.353130053000484, -100.3735306369997)",20423,170323,320323
620324,Massachusetts,"(42.27687047000046, -72.08269067499964)",20424,170324,320324
620325,Virgin Islands,"(18.335765, -64.896335)",20425,170325,320325
620326,Texas,"(31.827240407000488, -99.42677020599967)",20426,170326,320326
620327,Wyoming,"(43.23554134300048, -108.10983035299967)",20427,170327,320327
620328,Arizona,"(34.865970280000454, -111.76381127699972)",20428,170328,320328
620329,Idaho,"(43.682630005000476, -114.3637300419997)",20429,170329,320329
620330,Maine,"(45.254228894000505, -68.98503133599962)",20430,170330,320330
620331,Mississippi,"(32.745510099000455, -89.53803082499968)",20431,170331,320331
620332,Oregon,"(44.56744942400047, -120.15503132599969)",20432,170332,320332
620333,Virgin Islands,"(18.335765, -64.896335)",20433,170333,320333
620334,Minnesota,"(46.35564873600049, -94.79420050299967)",20434,170334,320334
620335,South Dakota,"(44.353130053000484, -100.3735306369997)",20435,170335,320335
620336,New York,"(42.82700103200045, -75.54397042699964)",20436,170336,320336
620337,Puerto Rico,"(18.220833, -66.590149)",20437,170337,320337
620338,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20438,170338,320338
620339,District of Columbia,"(38.89037138500049, -77.03196112699965)",20439,170339,320339
620340,Utah,"(39.360700171000474, -111.58713063499971)",20440,170340,320340
620341,Massachusetts,"(42.27687047000046, -72.08269067499964)",20441,170341,320341
620342,Indiana,"(39.766910452000445, -86.14996019399968)",20442,170342,320342
620343,Delaware,"(39.008830667000495, -75.57774116799965)",20443,170343,320343
620344,Puerto Rico,"(18.220833, -66.590149)",20444,170344,320344
620345,Kansas,"(38.34774030000045, -98.20078122699965)",20445,170345,320345
620346,Alaska,"(64.84507995700051, -147.72205903599973)",20446,170346,320346
620347,Ohio,"(40.06021014100048, -82.40426005599966)",20447,170347,320347
620348,Massachusetts,"(42.27687047000046, -72.08269067499964)",20448,170348,320348
620349,District of Columbia,"(38.89037138500049, -77.03196112699965)",20449,170349,320349
620350,Indiana,"(39.766910452000445, -86.14996019399968)",20450,170350,320350
620351,Connecticut,"(41.56266102000046, -72.64984095199964)",20451,170351,320351
620352,Connecticut,"(41.56266102000046, -72.64984095199964)",20452,170352,320352
620353,Guam,"(13.444304, 144.793731)",20453,170353,320353
620354,Delaware,"(39.008830667000495, -75.57774116799965)",20454,170354,320354
620355,Texas,"(31.827240407000488, -99.42677020599967)",20455,170355,320355
620356,New York,"(42.82700103200045, -75.54397042699964)",20456,170356,320356
620357,New York,"(42.82700103200045, -75.54397042699964)",20457,170357,320357
620358,Utah,"(39.360700171000474, -111.58713063499971)",20458,170358,320358
620359,Connecticut,"(41.56266102000046, -72.64984095199964)",20459,170359,320359
620360,New Jersey,"(40.13057004800049, -74.27369128799967)",20460,170360,320360
620361,Colorado,"(38.843840757000464, -106.13361092099967)",20461,170361,320361
620362,Utah,"(39.360700171000474, -111.58713063499971)",20462,170362,320362
620363,New Hampshire,"(43.65595011300047, -71.50036091999965)",20463,170363,320363
620364,Maine,"(45.254228894000505, -68.98503133599962)",20464,170364,320364
620365,Guam,"(13.444304, 144.793731)",20465,170365,320365
620366,District of Columbia,"(38.89037138500049, -77.03196112699965)",20466,170366,320366
620367,West Virginia,"(38.66551020200046, -80.71264013499967)",20467,170367,320367
620368,Ohio,"(40.06021014100048, -82.40426005599966)",20468,170368,320368
620369,Nebraska,"(41.6410409880005, -99.36572062299967)",20469,170369,320369
620370,New Jersey,"(40.13057004800049, -74.27369128799967)",20470,170370,320370
620371,New Hampshire,"(43.65595011300047, -71.50036091999965)",20471,170371,320371
620372,South Carolina,"(33.998821303000454, -81.04537120699968)",20472,170372,320372
620373,Virginia,"(37.54268067400045, -78.45789046299967)",20473,170373,320373
620374,Iowa,"(42.46940091300047, -93.81649055599968)",20474,170374,320374
620375,Kentucky,"(37.645970271000465, -84.77497104799966)",20475,170375,320375
620376,Alabama,"(32.84057112200048, -86.63186076199969)",20476,170376,320376
620377,Louisiana,"(31.31266064400046, -92.44568007099969)",20477,170377,320377
620378,South Dakota,"(44.353130053000484, -100.3735306369997)",20478,170378,320378
620379,Virginia,"(37.54268067400045, -78.45789046299967)",20479,170379,320379
620380,Michigan,"(44.6613195430005, -84.71439026999968)",20480,170380,320380
620381,Minnesota,"(46.35564873600049, -94.79420050299967)",20481,170381,320381
620382,Michigan,"(44.6613195430005, -84.71439026999968)",20482,170382,320382
620383,New Hampshire,"(43.65595011300047, -71.50036091999965)",20483,170383,320383
620384,Arkansas,"(34.74865012400045, -92.27449074299966)",20484,170384,320384
620385,Louisiana,"(31.31266064400046, -92.44568007099969)",20485,170385,320385
620386,Alabama,"(32.84057112200048, -86.63186076199969)",20486,170386,320386
620387,Maine,"(45.254228894000505, -68.98503133599962)",20487,170387,320387
620388,Minnesota,"(46.35564873600049, -94.79420050299967)",20488,170388,320388
620389,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20489,170389,320389
620390,Virgin Islands,"(18.335765, -64.896335)",20490,170390,320390
620391,Michigan,"(44.6613195430005, -84.71439026999968)",20491,170391,320391
620392,Ohio,"(40.06021014100048, -82.40426005599966)",20492,170392,320392
620393,Kansas,"(38.34774030000045, -98.20078122699965)",20493,170393,320393
620394,Michigan,"(44.6613195430005, -84.71439026999968)",20494,170394,320394
620395,Wisconsin,"(44.39319117400049, -89.81637074199966)",20495,170395,320395
620396,California,"(37.63864012300047, -120.99999953799971)",20496,170396,320396
620397,Alaska,"(64.84507995700051, -147.72205903599973)",20497,170397,320397
620398,Rhode Island,"(41.70828019300046, -71.52247031399963)",20498,170398,320398
620399,Texas,"(31.827240407000488, -99.42677020599967)",20499,170399,320399
620400,Nebraska,"(41.6410409880005, -99.36572062299967)",20500,170400,320400
620401,Vermont,"(43.62538123900049, -72.51764079099962)",20501,170401,320401
620402,Texas,"(31.827240407000488, -99.42677020599967)",20502,170402,320402
620403,Alaska,"(64.84507995700051, -147.72205903599973)",20503,170403,320403
620404,Wisconsin,"(44.39319117400049, -89.81637074199966)",20504,170404,320404
620405,Mississippi,"(32.745510099000455, -89.53803082499968)",20505,170405,320405
620406,New Mexico,"(34.52088095200048, -106.24058098499967)",20506,170406,320406
620407,Montana,"(47.06652897200047, -109.42442064499971)",20507,170407,320407
620408,Utah,"(39.360700171000474, -111.58713063499971)",20508,170408,320408
620409,Illinois,"(40.48501028300046, -88.99771017799969)",20509,170409,320409
620410,Ohio,"(40.06021014100048, -82.40426005599966)",20510,170410,320410
620411,Kentucky,"(37.645970271000465, -84.77497104799966)",20511,170411,320411
620412,Oklahoma,"(35.47203135600046, -97.52107021399968)",20512,170412,320412
620413,Delaware,"(39.008830667000495, -75.57774116799965)",20513,170413,320413
620414,Michigan,"(44.6613195430005, -84.71439026999968)",20514,170414,320414
620415,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20515,170415,320415
620416,Missouri,"(38.635790776000476, -92.56630005299968)",20516,170416,320416
620417,Illinois,"(40.48501028300046, -88.99771017799969)",20517,170417,320417
620418,Maryland,"(39.29058096400047, -76.60926011099963)",20518,170418,320418
620419,Missouri,"(38.635790776000476, -92.56630005299968)",20519,170419,320419
620420,North Dakota,"(47.47531977900047, -100.11842104899966)",20520,170420,320420
620421,Texas,"(31.827240407000488, -99.42677020599967)",20521,170421,320421
620422,Hawaii,"(21.304850435000446, -157.85774940299973)",20522,170422,320422
620423,West Virginia,"(38.66551020200046, -80.71264013499967)",20523,170423,320423
620424,Vermont,"(43.62538123900049, -72.51764079099962)",20524,170424,320424
620425,South Dakota,"(44.353130053000484, -100.3735306369997)",20525,170425,320425
620426,Illinois,"(40.48501028300046, -88.99771017799969)",20526,170426,320426
620427,Pennsylvania,"(40.79373015200048, -77.86070029399963)",20527,170427,320427
620428,Maryland,"(39.29058096400047, -76.60926011099963)",20528,170428,320428
620429,Colorado,"(38.843840757000464, -106.13361092099967)",20529,170429,320429
620430,Georgia,"(32.83968109300048, -83.62758034599966)",20530,170430,320430
620431,Connecticut,"(41.56266102000046, -72.64984095199964)",20531,170431,320431
620432,Utah,"(39.360700171000474, -111.58713063499971)",20532,170432,320432
620433,Alabama,"(32.84057112200048, -86.63186076199969)",20533,170433,320433
620434,Delaware,"(39.008830667000495, -75.57774116799965)",20534,170434,320434
620435,Ohio,"(40.06021014100048, -82.40426005599966)",20535,170435,320435
620436,Tennessee,"(35.68094058000048, -85.77449091399967)",20536,170436,320436
620437,Ohio,"(40.06021014100048, -82.40426005599966)",20537,170437,320437
620438,Arizona,"(34.865970280000454, -111.76381127699972)",20538,170438,320438
