Survey_ID,Response_ID,Response_Year,Response_Month,Class
518215,418215,2013,1,Obesity / Weight Status
518216,418216,2012,7,Obesity / Weight Status
518217,418217,2011,5,Physical Activity
518218,418218,2012,10,Obesity / Weight Status
518219,418219,2014,3,Obesity / Weight Status
518220,418220,2011,8,Physical Activity
518221,418221,2011,9,Physical Activity
518222,418222,2011,6,Obesity / Weight Status
518223,418223,2015,12,Physical Activity
518224,418224,2013,9,Obesity / Weight Status
518225,418225,2013,11,Physical Activity
518226,418226,2015,1,Physical Activity
518227,418227,2013,10,Physical Activity
518228,418228,2014,7,Physical Activity
518229,418229,2013,10,Physical Activity
518230,418230,2013,7,Physical Activity
518231,418231,2014,1,Obesity / Weight Status
518232,418232,2012,7,Physical Activity
518233,418233,2015,11,Physical Activity
518234,418234,2011,6,Physical Activity
518235,418235,2013,11,Obesity / Weight Status
518236,418236,2015,5,Physical Activity
518237,418237,2011,6,Physical Activity
518238,418238,2011,10,Obesity / Weight Status
518239,418239,2015,12,Obesity / Weight Status
518240,418240,2013,2,Physical Activity
518241,418241,2013,8,Physical Activity
518242,418242,2015,6,Physical Activity
518243,418243,2011,6,Physical Activity
518244,418244,2011,10,Physical Activity
518245,418245,2015,6,Physical Activity
518246,418246,2012,11,Obesity / Weight Status
518247,418247,2012,7,Physical Activity
518248,418248,2011,9,Physical Activity
518249,418249,2013,7,Physical Activity
518250,418250,2015,11,Physical Activity
518251,418251,2013,1,Physical Activity
518252,418252,2015,6,Physical Activity
518253,418253,2015,10,Obesity / Weight Status
518254,418254,2013,5,Physical Activity
518255,418255,2015,11,Physical Activity
518256,418256,2012,3,Obesity / Weight Status
518257,418257,2011,10,Physical Activity
518258,418258,2011,2,Obesity / Weight Status
518259,418259,2014,3,Physical Activity
518260,418260,2011,6,Obesity / Weight Status
518261,418261,2015,11,Physical Activity
518262,418262,2011,11,Physical Activity
518263,418263,2011,4,Physical Activity
518264,418264,2011,6,Obesity / Weight Status
518265,418265,2013,8,Physical Activity
518266,418266,2015,3,Obesity / Weight Status
518267,418267,2014,10,Obesity / Weight Status
518268,418268,2014,12,Physical Activity
518269,418269,2011,10,Physical Activity
518270,418270,2015,5,Obesity / Weight Status
518271,418271,2015,1,Physical Activity
518272,418272,2012,6,Obesity / Weight Status
518273,418273,2011,5,Physical Activity
518274,418274,2011,8,Physical Activity
518275,418275,2012,7,Obesity / Weight Status
518276,418276,2013,2,Physical Activity
518277,418277,2011,12,Obesity / Weight Status
518278,418278,2014,6,Obesity / Weight Status
518279,418279,2013,12,Physical Activity
518280,418280,2011,7,Obesity / Weight Status
518281,418281,2013,8,Physical Activity
518282,418282,2015,5,Physical Activity
518283,418283,2013,1,Obesity / Weight Status
518284,418284,2011,11,Obesity / Weight Status
518285,418285,2011,11,Physical Activity
518286,418286,2014,1,Physical Activity
518287,418287,2014,9,Obesity / Weight Status
518288,418288,2011,1,Physical Activity
518289,418289,2013,8,Physical Activity
518290,418290,2012,1,Obesity / Weight Status
518291,418291,2011,12,Obesity / Weight Status
518292,418292,2015,7,Physical Activity
518293,418293,2011,4,Physical Activity
518294,418294,2012,2,Obesity / Weight Status
518295,418295,2011,12,Physical Activity
518296,418296,2013,4,Physical Activity
518297,418297,2013,4,Obesity / Weight Status
518298,418298,2013,3,Physical Activity
518299,418299,2011,1,Physical Activity
518300,418300,2011,4,Physical Activity
518301,418301,2011,12,Physical Activity
518302,418302,2013,3,Physical Activity
518303,418303,2015,12,Physical Activity
518304,418304,2011,11,Physical Activity
518305,418305,2012,11,Obesity / Weight Status
518306,418306,2014,2,Obesity / Weight Status
518307,418307,2013,5,Obesity / Weight Status
518308,418308,2013,9,Physical Activity
518309,418309,2013,7,Physical Activity
518310,418310,2013,3,Physical Activity
518311,418311,2015,3,Obesity / Weight Status
518312,418312,2011,12,Physical Activity
518313,418313,2013,7,Physical Activity
518314,418314,2013,6,Physical Activity
518315,418315,2013,1,Obesity / Weight Status
518316,418316,2011,10,Obesity / Weight Status
518317,418317,2011,7,Physical Activity
518318,418318,2013,1,Physical Activity
518319,418319,2015,3,Physical Activity
518320,418320,2014,7,Physical Activity
518321,418321,2015,3,Obesity / Weight Status
518322,418322,2015,1,Obesity / Weight Status
518323,418323,2013,6,Physical Activity
518324,418324,2014,7,Obesity / Weight Status
518325,418325,2014,6,Physical Activity
518326,418326,2014,8,Obesity / Weight Status
518327,418327,2013,7,Physical Activity
518328,418328,2011,12,Physical Activity
518329,418329,2015,4,Physical Activity
518330,418330,2013,5,Physical Activity
518331,418331,2012,1,Physical Activity
518332,418332,2013,12,Obesity / Weight Status
518333,418333,2014,4,Physical Activity
518334,418334,2011,2,Physical Activity
518335,418335,2014,6,Physical Activity
518336,418336,2013,9,Obesity / Weight Status
518337,418337,2015,7,Physical Activity
518338,418338,2011,11,Obesity / Weight Status
518339,418339,2011,4,Physical Activity
518340,418340,2014,5,Physical Activity
518341,418341,2015,3,Physical Activity
518342,418342,2011,9,Physical Activity
518343,418343,2013,5,Physical Activity
518344,418344,2015,8,Physical Activity
518345,418345,2012,11,Obesity / Weight Status
518346,418346,2015,5,Physical Activity
518347,418347,2015,5,Obesity / Weight Status
518348,418348,2012,9,Obesity / Weight Status
518349,418349,2011,5,Physical Activity
518350,418350,2012,6,Physical Activity
518351,418351,2011,2,Obesity / Weight Status
518352,418352,2013,12,Obesity / Weight Status
518353,418353,2015,12,Physical Activity
518354,418354,2013,5,Obesity / Weight Status
518355,418355,2015,2,Physical Activity
518356,418356,2011,6,Physical Activity
518357,418357,2015,2,Obesity / Weight Status
518358,418358,2011,6,Obesity / Weight Status
518359,418359,2011,4,Physical Activity
518360,418360,2015,9,Obesity / Weight Status
518361,418361,2015,9,Physical Activity
518362,418362,2013,11,Physical Activity
518363,418363,2011,12,Physical Activity
518364,418364,2013,5,Physical Activity
518365,418365,2013,7,Obesity / Weight Status
518366,418366,2011,6,Physical Activity
518367,418367,2013,3,Physical Activity
518368,418368,2014,2,Obesity / Weight Status
518369,418369,2011,8,Physical Activity
518370,418370,2011,10,Physical Activity
518371,418371,2011,1,Physical Activity
518372,418372,2011,12,Physical Activity
518373,418373,2015,8,Obesity / Weight Status
518374,418374,2015,8,Physical Activity
518375,418375,2011,6,Physical Activity
518376,418376,2022,2,Obesity / Weight Status
518377,418377,2015,7,Physical Activity
518378,418378,2013,6,Obesity / Weight Status
518379,418379,2013,4,Physical Activity
518380,418380,2011,3,Obesity / Weight Status
518381,418381,2014,4,Obesity / Weight Status
518382,418382,2013,6,Physical Activity
518383,418383,2015,4,Physical Activity
518384,418384,2012,3,Obesity / Weight Status
518385,418385,2015,6,Physical Activity
518386,418386,2015,2,Physical Activity
518387,418387,2015,10,Obesity / Weight Status
518388,418388,2011,2,Obesity / Weight Status
518389,418389,2012,2,Obesity / Weight Status
518390,418390,2012,3,Physical Activity
518391,418391,2015,1,Physical Activity
518392,418392,2011,12,Physical Activity
518393,418393,2011,10,Obesity / Weight Status
518394,418394,2015,3,Physical Activity
518395,418395,2013,3,Obesity / Weight Status
518396,418396,2013,11,Physical Activity
518397,418397,2013,1,Physical Activity
518398,418398,2015,3,Obesity / Weight Status
518399,418399,2013,4,Physical Activity
518400,418400,2013,2,Physical Activity
518401,418401,2015,6,Physical Activity
518402,418402,2015,5,Physical Activity
518403,418403,2015,9,Physical Activity
518404,418404,2013,12,Physical Activity
518405,418405,2011,7,Obesity / Weight Status
518406,418406,2014,10,Obesity / Weight Status
518407,418407,2011,6,Physical Activity
518408,418408,2011,1,Physical Activity
518409,418409,2014,3,Obesity / Weight Status
518410,418410,2011,3,Physical Activity
518411,418411,2015,4,Obesity / Weight Status
518412,418412,2013,9,Physical Activity
518413,418413,2013,12,Obesity / Weight Status
518414,418414,2014,3,Physical Activity
518415,418415,2015,12,Physical Activity
518416,418416,2014,2,Obesity / Weight Status
518417,418417,2015,2,Physical Activity
518418,418418,2015,4,Physical Activity
518419,418419,2013,12,Obesity / Weight Status
518420,418420,2011,12,Physical Activity
518421,418421,2012,3,Physical Activity
518422,418422,2011,4,Obesity / Weight Status
518423,418423,2015,1,Physical Activity
518424,418424,2012,2,Obesity / Weight Status
518425,418425,2015,12,Physical Activity
518426,418426,2011,9,Obesity / Weight Status
518427,418427,2011,3,Physical Activity
518428,418428,2013,8,Physical Activity
518429,418429,2013,9,Physical Activity
518430,418430,2015,12,Physical Activity
518431,418431,2011,3,Physical Activity
518432,418432,2012,10,Obesity / Weight Status
518433,418433,2013,3,Physical Activity
518434,418434,2013,11,Obesity / Weight Status
518435,418435,2013,4,Physical Activity
518436,418436,2012,3,Physical Activity
518437,418437,2015,11,Physical Activity
518438,418438,2014,12,Obesity / Weight Status
518439,418439,2011,10,Obesity / Weight Status
518440,418440,2014,6,Physical Activity
518441,418441,2011,10,Obesity / Weight Status
518442,418442,2014,1,Obesity / Weight Status
518443,418443,2015,6,Obesity / Weight Status
518444,418444,2011,2,Physical Activity
518445,418445,2013,6,Physical Activity
518446,418446,2015,1,Physical Activity
518447,418447,2013,12,Physical Activity
518448,418448,2013,3,Physical Activity
518449,418449,2011,2,Obesity / Weight Status
518450,418450,2013,7,Physical Activity
518451,418451,2013,12,Physical Activity
518452,418452,2011,12,Physical Activity
518453,418453,2015,6,Physical Activity
518454,418454,2012,1,Physical Activity
518455,418455,2015,3,Obesity / Weight Status
518456,418456,2014,5,Physical Activity
518457,418457,2011,5,Obesity / Weight Status
518458,418458,2015,9,Physical Activity
518459,418459,2012,5,Obesity / Weight Status
518460,418460,2015,12,Physical Activity
518461,418461,2013,10,Physical Activity
518462,418462,2011,7,Physical Activity
518463,418463,2012,2,Obesity / Weight Status
518464,418464,2013,1,Obesity / Weight Status
518465,418465,2015,2,Physical Activity
518466,418466,2013,8,Obesity / Weight Status
518467,418467,2013,11,Obesity / Weight Status
518468,418468,2011,12,Physical Activity
518469,418469,2012,5,Obesity / Weight Status
518470,418470,2011,3,Obesity / Weight Status
518471,418471,2012,3,Obesity / Weight Status
518472,418472,2014,9,Obesity / Weight Status
518473,418473,2015,2,Physical Activity
518474,418474,2011,9,Physical Activity
518475,418475,2015,1,Physical Activity
518476,418476,2011,7,Physical Activity
518477,418477,2011,3,Physical Activity
518478,418478,2011,10,Physical Activity
518479,418479,2014,5,Physical Activity
518480,418480,2012,7,Physical Activity
518481,418481,2013,1,Physical Activity
518482,418482,2013,4,Physical Activity
518483,418483,2014,2,Obesity / Weight Status
518484,418484,2011,2,Physical Activity
518485,418485,2015,7,Physical Activity
518486,418486,2011,8,Obesity / Weight Status
518487,418487,2013,2,Physical Activity
518488,418488,2013,6,Physical Activity
518489,418489,2013,12,Physical Activity
518490,418490,2013,9,Physical Activity
518491,418491,2011,5,Physical Activity
518492,418492,2015,11,Physical Activity
518493,418493,2015,5,Physical Activity
518494,418494,2013,8,Physical Activity
518495,418495,2014,9,Physical Activity
518496,418496,2015,9,Obesity / Weight Status
518497,418497,2013,4,Physical Activity
518498,418498,2012,11,Obesity / Weight Status
518499,418499,2014,12,Obesity / Weight Status
518500,418500,2013,3,Physical Activity
518501,418501,2013,12,Physical Activity
518502,418502,2014,11,Obesity / Weight Status
518503,418503,2014,11,Physical Activity
518504,418504,2014,8,Obesity / Weight Status
518505,418505,2013,1,Obesity / Weight Status
518506,418506,2013,6,Physical Activity
518507,418507,2013,10,Physical Activity
518508,418508,2011,2,Physical Activity
518509,418509,2013,11,Obesity / Weight Status
518510,418510,2011,2,Physical Activity
518511,418511,2011,5,Obesity / Weight Status
518512,418512,2013,11,Physical Activity
518513,418513,2012,7,Obesity / Weight Status
518514,418514,2014,3,Obesity / Weight Status
518515,418515,2011,1,Physical Activity
518516,418516,2011,11,Physical Activity
518517,418517,2012,3,Obesity / Weight Status
518518,418518,2015,11,Physical Activity
518519,418519,2015,2,Obesity / Weight Status
518520,418520,2012,5,Physical Activity
518521,418521,2015,1,Obesity / Weight Status
518522,418522,2011,9,Obesity / Weight Status
518523,418523,2011,9,Physical Activity
518524,418524,2011,3,Obesity / Weight Status
518525,418525,2013,2,Physical Activity
518526,418526,2013,3,Physical Activity
518527,418527,2013,2,Physical Activity
518528,418528,2015,7,Obesity / Weight Status
518529,418529,2011,8,Physical Activity
518530,418530,2014,8,Obesity / Weight Status
518531,418531,2013,7,Physical Activity
518532,418532,2011,12,Obesity / Weight Status
518533,418533,2015,7,Physical Activity
518534,418534,2011,10,Physical Activity
518535,418535,2015,12,Physical Activity
518536,418536,2015,8,Physical Activity
518537,418537,2011,9,Obesity / Weight Status
518538,418538,2015,3,Physical Activity
518539,418539,2011,10,Obesity / Weight Status
518540,418540,2011,11,Physical Activity
518541,418541,2013,8,Obesity / Weight Status
518542,418542,2013,2,Physical Activity
518543,418543,2013,10,Physical Activity
518544,418544,2012,7,Obesity / Weight Status
518545,418545,2011,6,Physical Activity
518546,418546,2012,10,Obesity / Weight Status
518547,418547,2011,6,Obesity / Weight Status
518548,418548,2015,8,Obesity / Weight Status
518549,418549,2012,6,Obesity / Weight Status
518550,418550,2015,3,Physical Activity
518551,418551,2015,6,Physical Activity
518552,418552,2011,4,Physical Activity
518553,418553,2014,5,Obesity / Weight Status
518554,418554,2015,12,Physical Activity
518555,418555,2013,8,Physical Activity
518556,418556,2015,2,Physical Activity
518557,418557,2013,6,Physical Activity
518558,418558,2015,7,Physical Activity
