Activity_ID,P_ID,Duration,Activity_Type,Frequency
70614,20714,Upto 45,Cardio,1
70615,20715,Upto 300,HIT,6
70616,20716,Upto 45,Cardio,1
70617,20717,Upto 80,Running,2
70618,20718,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70619,20719,Upto 45,Cardio,1
70620,20720,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70621,20721,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70622,20722,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70623,20723,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70624,20724,Upto 45,Cardio,1
70625,20725,Upto 80,Running,2
70626,20726,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70627,20727,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70628,20728,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70629,20729,Upto 300,HIT,6
70630,20730,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70631,20731,Upto 300,HIT,6
70632,20732,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70633,20733,Upto 300,HIT,6
70634,20734,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70635,20735,Upto 80,Running,2
70636,20736,Upto 45,Cardio,1
70637,20737,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70638,20738,Upto 80,Running,2
70639,20739,Upto 45,Cardio,1
70640,20740,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70641,20741,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70642,20742,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70643,20743,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70644,20744,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70645,20745,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70646,20746,Upto 45,Cardio,1
70647,20747,Upto 80,Running,2
70648,20748,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70649,20749,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70650,20750,Upto 80,Running,2
70651,20751,Upto 300,HIT,6
70652,20752,Upto 45,Cardio,1
70653,20753,Upto 45,Cardio,1
70654,20754,Upto 300,HIT,6
70655,20755,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70656,20756,Upto 45,Cardio,1
70657,20757,Upto 80,Running,2
70658,20758,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70659,20759,Upto 80,Running,2
70660,20760,Upto 300,HIT,6
70661,20761,Upto 300,HIT,6
70662,20762,Upto 45,Cardio,1
70663,20763,Upto 80,Running,2
70664,20764,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70665,20765,Upto 300,HIT,6
70666,20766,Upto 45,Cardio,1
70667,20767,Upto 45,Cardio,1
70668,20768,Upto 300,HIT,6
70669,20769,Upto 80,Running,2
70670,20770,Upto 45,Cardio,1
70671,20771,Upto 45,Cardio,1
70672,20772,Upto 300,HIT,6
70673,20773,Upto 300,HIT,6
70674,20774,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70675,20775,Upto 45,Cardio,1
70676,20776,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70677,20777,Upto 300,HIT,6
70678,20778,Upto 80,Running,2
70679,20779,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70680,20780,Upto 300,HIT,6
70681,20781,Upto 45,Cardio,1
70682,20782,Upto 80,Running,2
70683,20783,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70684,20784,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70685,20785,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70686,20786,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70687,20787,Upto 300,HIT,6
70688,20788,Upto 80,Running,2
70689,20789,Upto 80,Running,2
70690,20790,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70691,20791,Upto 80,Running,2
70692,20792,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70693,20793,Upto 45,Cardio,1
70694,20794,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70695,20795,Upto 300,HIT,6
70696,20796,Upto 300,HIT,6
70697,20797,Upto 80,Running,2
70698,20798,Upto 80,Running,2
70699,20799,Upto 300,HIT,6
70700,20800,Upto 80,Running,2
70701,20801,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70702,20802,Upto 80,Running,2
70703,20803,Upto 300,HIT,6
70704,20804,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70705,20805,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70706,20806,Upto 45,Cardio,1
70707,20807,Upto 80,Running,2
70708,20808,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70709,20809,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70710,20810,Upto 45,Cardio,1
70711,20811,Upto 80,Running,2
70712,20812,Upto 45,Cardio,1
70713,20813,Upto 80,Running,2
70714,20814,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70715,20815,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70716,20816,Upto 300,HIT,6
70717,20817,Upto 300,HIT,6
70718,20818,Upto 80,Running,2
70719,20819,Upto 300,HIT,6
70720,20820,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70721,20821,Upto 80,Running,2
70722,20822,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70723,20823,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70724,20824,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70725,20825,Upto 45,Cardio,1
70726,20826,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70727,20827,Upto 45,Cardio,1
70728,20828,Upto 300,HIT,6
70729,20829,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70730,20830,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70731,20831,Upto 80,Running,2
70732,20832,Upto 300,HIT,6
70733,20833,Upto 45,Cardio,1
70734,20834,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70735,20835,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70736,20836,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70737,20837,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70738,20838,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70739,20839,Upto 300,HIT,6
70740,20840,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70741,20841,Upto 300,HIT,6
70742,20842,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70743,20843,Upto 80,Running,2
70744,20844,Upto 80,Running,2
70745,20845,Upto 45,Cardio,1
70746,20846,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70747,20847,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70748,20848,Upto 80,Running,2
70749,20849,Upto 300,HIT,6
70750,20850,Upto 80,Running,2
70751,20851,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70752,20852,Upto 45,Cardio,1
70753,20853,Upto 45,Cardio,1
70754,20854,Upto 45,Cardio,1
70755,20855,Upto 45,Cardio,1
70756,20856,Upto 300,HIT,6
70757,20857,Upto 45,Cardio,1
70758,20858,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70759,20859,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70760,20860,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70761,20861,Upto 80,Running,2
70762,20862,Upto 80,Running,2
70763,20863,Upto 45,Cardio,1
70764,20864,Upto 80,Running,2
70765,20865,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70766,20866,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70767,20867,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70768,20868,Upto 45,Cardio,1
70769,20869,Upto 300,HIT,6
70770,20870,Upto 80,Running,2
70771,20871,Upto 45,Cardio,1
70772,20872,Upto 80,Running,2
70773,20873,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70774,20874,Upto 300,HIT,6
70775,20875,Upto 300,HIT,6
70776,20876,Upto 80,Running,2
70777,20877,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70778,20878,Upto 300,HIT,6
70779,20879,Upto 80,Running,2
70780,20880,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70781,20881,Upto 300,HIT,6
70782,20882,Upto 300,HIT,6
70783,20883,Upto 300,HIT,6
70784,20884,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70785,20885,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70786,20886,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70787,20887,Upto 45,Cardio,1
70788,20888,Upto 45,Cardio,1
70789,20889,Upto 300,HIT,6
70790,20890,Upto 45,Cardio,1
70791,20891,Upto 300,HIT,6
70792,20892,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70793,20893,Upto 300,HIT,6
70794,20894,Upto 45,Cardio,1
70795,20895,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70796,20896,Upto 300,HIT,6
70797,20897,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70798,20898,Upto 80,Running,2
70799,20899,Upto 45,Cardio,1
70800,20900,Upto 300,HIT,6
70801,20901,Upto 45,Cardio,1
70802,20902,Upto 80,Running,2
70803,20903,Upto 80,Running,2
70804,20904,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70805,20905,Upto 300,HIT,6
70806,20906,Upto 80,Running,2
70807,20907,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70808,20908,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70809,20909,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70810,20910,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70811,20911,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70812,20912,Upto 80,Running,2
70813,20913,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70814,20914,Upto 300,HIT,6
70815,20915,Upto 45,Cardio,1
70816,20916,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70817,20917,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
70818,20918,Upto 300,HIT,6
70819,20919,Upto 80,Running,2
70820,20920,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70821,20921,Upto 80,Running,2
70822,20922,Upto 300,HIT,6
70823,20923,Upto 45,Cardio,1
70824,20924,Upto 300,HIT,6
70825,20925,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70826,20926,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
70827,20927,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
