Weather_ID,State_ID,GeoLocation,Weather_Type,Temperature
321540,621540,"(18.335765, -64.896335)",Sunny,26
321541,621541,"(40.48501028300046, -88.99771017799969)",Cloudy,25
321542,621542,"(47.47531977900047, -100.11842104899966)",Sunny,20
321543,621543,"(39.493240390000494, -117.07184056399967)",Dry,16
321544,621544,"(47.52227862900048, -120.47001078999972)",Sunny,6
321545,621545,"(13.444304, 144.793731)",Sunny,23
321546,621546,"(43.23554134300048, -108.10983035299967)",Sunny,14
321547,621547,"(21.304850435000446, -157.85774940299973)",Humid,23
321548,621548,"(31.827240407000488, -99.42677020599967)",Rainy,37
321549,621549,"(35.68094058000048, -85.77449091399967)",Cloudy,3
321550,621550,"(64.84507995700051, -147.72205903599973)",Foggy,5
321551,621551,"(34.74865012400045, -92.27449074299966)",Sunny,17
321552,621552,"(35.47203135600046, -97.52107021399968)",Sunny,30
321553,621553,"(43.62538123900049, -72.51764079099962)",Snowy,16
321554,621554,"(42.82700103200045, -75.54397042699964)",Rainy,27
321555,621555,"(43.65595011300047, -71.50036091999965)",Rainy,10
321556,621556,"(44.353130053000484, -100.3735306369997)",Cloudy,28
321557,621557,"(32.745510099000455, -89.53803082499968)",Sunny,24
321558,621558,"(21.304850435000446, -157.85774940299973)",Sunny,25
321559,621559,"(40.48501028300046, -88.99771017799969)",Cloudy,24
321560,621560,"(34.74865012400045, -92.27449074299966)",Cloudy,30
321561,621561,"(21.304850435000446, -157.85774940299973)",Sunny,20
321562,621562,"(46.35564873600049, -94.79420050299967)",Snowy,-15
321563,621563,"(34.74865012400045, -92.27449074299966)",Cloudy,14
321564,621564,"(38.34774030000045, -98.20078122699965)",Cloudy,26
321565,621565,"(35.68094058000048, -85.77449091399967)",Cloudy,20
321566,621566,"(18.220833, -66.590149)",Cloudy,34
321567,621567,"(43.62538123900049, -72.51764079099962)",Rainy,26
321568,621568,"(41.70828019300046, -71.52247031399963)",Rainy,16
321569,621569,"(38.34774030000045, -98.20078122699965)",Cloudy,19
321570,621570,"(47.52227862900048, -120.47001078999972)",Rainy,8
321571,621571,"(42.82700103200045, -75.54397042699964)",Sunny,20
321572,621572,"(39.29058096400047, -76.60926011099963)",Sunny,28
321573,621573,"(37.54268067400045, -78.45789046299967)",Rainy,31
321574,621574,"(21.304850435000446, -157.85774940299973)",Rainy,28
321575,621575,"(39.29058096400047, -76.60926011099963)",Cloudy,21
321576,621576,"(40.13057004800049, -74.27369128799967)",Stormy,15
321577,621577,"(18.335765, -64.896335)",Humid,24
321578,621578,"(38.34774030000045, -98.20078122699965)",Rainy,-4
321579,621579,"(42.82700103200045, -75.54397042699964)",Sunny,-3
321580,621580,"(33.998821303000454, -81.04537120699968)",Humid,35
321581,621581,"(32.84057112200048, -86.63186076199969)",Humid,17
321582,621582,"(39.766910452000445, -86.14996019399968)",Cloudy,-2
321583,621583,"(38.34774030000045, -98.20078122699965)",Rainy,-10
321584,621584,"(37.54268067400045, -78.45789046299967)",Cloudy,22
321585,621585,"(42.27687047000046, -72.08269067499964)",Snowy,7
321586,621586,"(18.335765, -64.896335)",Sunny,28
321587,621587,"(38.66551020200046, -80.71264013499967)",Cloudy,25
321588,621588,"(31.31266064400046, -92.44568007099969)",Humid,27
321589,621589,"(47.52227862900048, -120.47001078999972)",Cloudy,21
321590,621590,"(64.84507995700051, -147.72205903599973)",Snowy,-20
321591,621591,"(32.83968109300048, -83.62758034599966)",Sunny,16
321592,621592,"(64.84507995700051, -147.72205903599973)",Foggy,-15
321593,621593,"(37.63864012300047, -120.99999953799971)",Sunny,17
321594,621594,"(38.66551020200046, -80.71264013499967)",Rainy,14
321595,621595,"(39.766910452000445, -86.14996019399968)",Sunny,8
321596,621596,"(47.06652897200047, -109.42442064499971)",Snowy,23
321597,621597,"(38.66551020200046, -80.71264013499967)",Sunny,17
321598,621598,"(13.444304, 144.793731)",Humid,30
321599,621599,"(35.466220975000454, -79.15925046299964)",Cloudy,6
321600,621600,"(42.82700103200045, -75.54397042699964)",Sunny,29
321601,621601,"(46.35564873600049, -94.79420050299967)",Sunny,22
321602,621602,"(38.843840757000464, -106.13361092099967)",Rainy,24
321603,621603,"(38.89037138500049, -77.03196112699965)",Sunny,30
321604,621604,"(44.353130053000484, -100.3735306369997)",Sunny,23
321605,621605,"(32.84057112200048, -86.63186076199969)",Humid,17
321606,621606,"(42.82700103200045, -75.54397042699964)",Sunny,4
321607,621607,"(37.63864012300047, -120.99999953799971)",Foggy,11
321608,621608,"(37.63864012300047, -120.99999953799971)",Foggy,39
321609,621609,"(32.745510099000455, -89.53803082499968)",Sunny,16
321610,621610,"(32.745510099000455, -89.53803082499968)",Humid,21
321611,621611,"(40.48501028300046, -88.99771017799969)",Rainy,21
321612,621612,"(34.52088095200048, -106.24058098499967)",Sunny,26
321613,621613,"(43.23554134300048, -108.10983035299967)",Cloudy,2
321614,621614,"(42.27687047000046, -72.08269067499964)",Cloudy,17
321615,621615,"(41.56266102000046, -72.64984095199964)",Cloudy,1
321616,621616,"(37.645970271000465, -84.77497104799966)",Cloudy,0
321617,621617,"(42.27687047000046, -72.08269067499964)",Rainy,25
321618,621618,"(39.29058096400047, -76.60926011099963)",Cloudy,2
321619,621619,"(45.254228894000505, -68.98503133599962)",Sunny,-20
321620,621620,"(32.84057112200048, -86.63186076199969)",Rainy,10
321621,621621,"(18.335765, -64.896335)",Rainy,22
321622,621622,"(34.74865012400045, -92.27449074299966)",Cloudy,3
321623,621623,"(35.68094058000048, -85.77449091399967)",Cloudy,22
321624,621624,"(13.444304, 144.793731)",Rainy,24
321625,621625,"(46.35564873600049, -94.79420050299967)",Cloudy,4
321626,621626,"(34.52088095200048, -106.24058098499967)",Rainy,26
321627,621627,"(37.645970271000465, -84.77497104799966)",Rainy,-1
321628,621628,"(35.466220975000454, -79.15925046299964)",Cloudy,14
321629,621629,"(33.998821303000454, -81.04537120699968)",Rainy,13
321630,621630,"(21.304850435000446, -157.85774940299973)",Humid,20
321631,621631,"(38.843840757000464, -106.13361092099967)",Rainy,19
321632,621632,"(40.13057004800049, -74.27369128799967)",Sunny,29
321633,621633,"(44.6613195430005, -84.71439026999968)",Cloudy,-7
321634,621634,"(40.06021014100048, -82.40426005599966)",Snowy,-7
321635,621635,"(43.23554134300048, -108.10983035299967)",Snowy,-3
321636,621636,"(18.220833, -66.590149)",Sunny,33
321637,621637,"(44.39319117400049, -89.81637074199966)",Snowy,4
321638,621638,"(39.360700171000474, -111.58713063499971)",Sunny,32
321639,621639,"(64.84507995700051, -147.72205903599973)",Foggy,-10
321640,621640,"(64.84507995700051, -147.72205903599973)",Snowy,10
321641,621641,"(64.84507995700051, -147.72205903599973)",Foggy,1
321642,621642,"(64.84507995700051, -147.72205903599973)",Snowy,-11
321643,621643,"(64.84507995700051, -147.72205903599973)",Foggy,-4
321644,621644,"(64.84507995700051, -147.72205903599973)",Snowy,-8
321645,621645,"(64.84507995700051, -147.72205903599973)",Snowy,-9
321646,621646,"(64.84507995700051, -147.72205903599973)",Snowy,-6
321647,621647,"(64.84507995700051, -147.72205903599973)",Snowy,11
321648,621648,"(64.84507995700051, -147.72205903599973)",Foggy,-10
321649,621649,"(64.84507995700051, -147.72205903599973)",Foggy,7
321650,621650,"(64.84507995700051, -147.72205903599973)",Cold,10
321651,621651,"(64.84507995700051, -147.72205903599973)",Snowy,-12
321652,621652,"(64.84507995700051, -147.72205903599973)",Cold,-17
321653,621653,"(64.84507995700051, -147.72205903599973)",Foggy,-17
321654,621654,"(64.84507995700051, -147.72205903599973)",Foggy,-8
321655,621655,"(64.84507995700051, -147.72205903599973)",Foggy,-20
321656,621656,"(32.84057112200048, -86.63186076199969)",Humid,15
321657,621657,"(32.84057112200048, -86.63186076199969)",Humid,21
321658,621658,"(32.84057112200048, -86.63186076199969)",Humid,22
321659,621659,"(32.84057112200048, -86.63186076199969)",Rainy,33
321660,621660,"(32.84057112200048, -86.63186076199969)",Rainy,28
321661,621661,"(32.84057112200048, -86.63186076199969)",Sunny,15
321662,621662,"(32.84057112200048, -86.63186076199969)",Rainy,26
321663,621663,"(32.84057112200048, -86.63186076199969)",Rainy,32
321664,621664,"(32.84057112200048, -86.63186076199969)",Sunny,21
321665,621665,"(32.84057112200048, -86.63186076199969)",Rainy,24
321666,621666,"(32.84057112200048, -86.63186076199969)",Rainy,16
321667,621667,"(32.84057112200048, -86.63186076199969)",Rainy,23
321668,621668,"(32.84057112200048, -86.63186076199969)",Humid,23
321669,621669,"(32.84057112200048, -86.63186076199969)",Humid,16
321670,621670,"(32.84057112200048, -86.63186076199969)",Sunny,19
321671,621671,"(32.84057112200048, -86.63186076199969)",Rainy,20
321672,621672,"(32.84057112200048, -86.63186076199969)",Humid,18
321673,621673,"(32.84057112200048, -86.63186076199969)",Sunny,22
321674,621674,"(32.84057112200048, -86.63186076199969)",Humid,35
321675,621675,"(32.84057112200048, -86.63186076199969)",Sunny,10
321676,621676,"(32.84057112200048, -86.63186076199969)",Sunny,35
321677,621677,"(34.74865012400045, -92.27449074299966)",Rainy,18
321678,621678,"(34.74865012400045, -92.27449074299966)",Sunny,2
321679,621679,"(34.74865012400045, -92.27449074299966)",Rainy,18
321680,621680,"(34.74865012400045, -92.27449074299966)",Cloudy,0
321681,621681,"(34.74865012400045, -92.27449074299966)",Cloudy,9
321682,621682,"(34.74865012400045, -92.27449074299966)",Sunny,23
321683,621683,"(34.74865012400045, -92.27449074299966)",Cloudy,21
321684,621684,"(34.74865012400045, -92.27449074299966)",Rainy,12
321685,621685,"(34.74865012400045, -92.27449074299966)",Sunny,15
321686,621686,"(34.74865012400045, -92.27449074299966)",Cloudy,4
321687,621687,"(34.74865012400045, -92.27449074299966)",Sunny,17
321688,621688,"(34.74865012400045, -92.27449074299966)",Cloudy,13
321689,621689,"(34.74865012400045, -92.27449074299966)",Cloudy,2
321690,621690,"(34.74865012400045, -92.27449074299966)",Cloudy,1
321691,621691,"(34.74865012400045, -92.27449074299966)",Rainy,4
321692,621692,"(34.74865012400045, -92.27449074299966)",Sunny,9
321693,621693,"(34.74865012400045, -92.27449074299966)",Cloudy,19
321694,621694,"(34.74865012400045, -92.27449074299966)",Sunny,18
321695,621695,"(34.74865012400045, -92.27449074299966)",Sunny,4
321696,621696,"(34.74865012400045, -92.27449074299966)",Cloudy,4
321697,621697,"(34.74865012400045, -92.27449074299966)",Cloudy,16
321698,621698,"(34.865970280000454, -111.76381127699972)",Dry,44
321699,621699,"(34.865970280000454, -111.76381127699972)",Hot,38
321700,621700,"(34.865970280000454, -111.76381127699972)",Dry,42
321701,621701,"(34.865970280000454, -111.76381127699972)",Dry,31
321702,621702,"(34.865970280000454, -111.76381127699972)",Hot,20
321703,621703,"(34.865970280000454, -111.76381127699972)",Hot,25
321704,621704,"(34.865970280000454, -111.76381127699972)",Sunny,30
321705,621705,"(34.865970280000454, -111.76381127699972)",Dry,45
321706,621706,"(34.865970280000454, -111.76381127699972)",Dry,34
321707,621707,"(34.865970280000454, -111.76381127699972)",Dry,36
321708,621708,"(34.865970280000454, -111.76381127699972)",Sunny,36
321709,621709,"(34.865970280000454, -111.76381127699972)",Dry,28
321710,621710,"(34.865970280000454, -111.76381127699972)",Sunny,45
321711,621711,"(34.865970280000454, -111.76381127699972)",Sunny,34
321712,621712,"(34.865970280000454, -111.76381127699972)",Hot,24
321713,621713,"(34.865970280000454, -111.76381127699972)",Hot,30
321714,621714,"(34.865970280000454, -111.76381127699972)",Hot,22
321715,621715,"(34.865970280000454, -111.76381127699972)",Sunny,23
321716,621716,"(34.865970280000454, -111.76381127699972)",Sunny,39
321717,621717,"(34.865970280000454, -111.76381127699972)",Sunny,34
321718,621718,"(37.63864012300047, -120.99999953799971)",Cloudy,36
321719,621719,"(37.63864012300047, -120.99999953799971)",Cloudy,26
321720,621720,"(37.63864012300047, -120.99999953799971)",Foggy,30
321721,621721,"(37.63864012300047, -120.99999953799971)",Foggy,33
321722,621722,"(37.63864012300047, -120.99999953799971)",Sunny,35
321723,621723,"(37.63864012300047, -120.99999953799971)",Cloudy,13
321724,621724,"(37.63864012300047, -120.99999953799971)",Cloudy,13
321725,621725,"(37.63864012300047, -120.99999953799971)",Sunny,24
321726,621726,"(37.63864012300047, -120.99999953799971)",Sunny,11
321727,621727,"(37.63864012300047, -120.99999953799971)",Cloudy,20
321728,621728,"(37.63864012300047, -120.99999953799971)",Sunny,28
321729,621729,"(37.63864012300047, -120.99999953799971)",Sunny,11
321730,621730,"(37.63864012300047, -120.99999953799971)",Foggy,16
321731,621731,"(37.63864012300047, -120.99999953799971)",Cloudy,25
321732,621732,"(37.63864012300047, -120.99999953799971)",Sunny,30
321733,621733,"(37.63864012300047, -120.99999953799971)",Foggy,19
321734,621734,"(37.63864012300047, -120.99999953799971)",Sunny,34
321735,621735,"(37.63864012300047, -120.99999953799971)",Cloudy,13
321736,621736,"(37.63864012300047, -120.99999953799971)",Foggy,17
321737,621737,"(37.63864012300047, -120.99999953799971)",Sunny,27
321738,621738,"(38.843840757000464, -106.13361092099967)",Snowy,32
321739,621739,"(38.843840757000464, -106.13361092099967)",Snowy,22
321740,621740,"(38.843840757000464, -106.13361092099967)",Rainy,19
321741,621741,"(38.843840757000464, -106.13361092099967)",Rainy,13
321742,621742,"(38.843840757000464, -106.13361092099967)",Sunny,12
321743,621743,"(38.843840757000464, -106.13361092099967)",Snowy,11
321744,621744,"(38.843840757000464, -106.13361092099967)",Sunny,10
321745,621745,"(38.843840757000464, -106.13361092099967)",Rainy,31
321746,621746,"(38.843840757000464, -106.13361092099967)",Snowy,25
321747,621747,"(38.843840757000464, -106.13361092099967)",Sunny,31
321748,621748,"(38.843840757000464, -106.13361092099967)",Sunny,15
321749,621749,"(38.843840757000464, -106.13361092099967)",Snowy,16
321750,621750,"(38.843840757000464, -106.13361092099967)",Sunny,11
321751,621751,"(38.843840757000464, -106.13361092099967)",Sunny,23
321752,621752,"(38.843840757000464, -106.13361092099967)",Snowy,21
321753,621753,"(38.843840757000464, -106.13361092099967)",Sunny,15
321754,621754,"(38.843840757000464, -106.13361092099967)",Rainy,13
321755,621755,"(38.843840757000464, -106.13361092099967)",Sunny,21
321756,621756,"(38.843840757000464, -106.13361092099967)",Sunny,26
321757,621757,"(38.843840757000464, -106.13361092099967)",Sunny,20
321758,621758,"(41.56266102000046, -72.64984095199964)",Sunny,14
321759,621759,"(41.56266102000046, -72.64984095199964)",Sunny,-9
321760,621760,"(41.56266102000046, -72.64984095199964)",Sunny,-4
321761,621761,"(41.56266102000046, -72.64984095199964)",Cloudy,22
321762,621762,"(41.56266102000046, -72.64984095199964)",Cloudy,6
321763,621763,"(41.56266102000046, -72.64984095199964)",Rainy,-6
321764,621764,"(41.56266102000046, -72.64984095199964)",Cloudy,25
321765,621765,"(41.56266102000046, -72.64984095199964)",Rainy,27
321766,621766,"(41.56266102000046, -72.64984095199964)",Rainy,-3
321767,621767,"(41.56266102000046, -72.64984095199964)",Cloudy,23
321768,621768,"(41.56266102000046, -72.64984095199964)",Sunny,7
321769,621769,"(41.56266102000046, -72.64984095199964)",Rainy,-10
321770,621770,"(41.56266102000046, -72.64984095199964)",Rainy,1
321771,621771,"(41.56266102000046, -72.64984095199964)",Cloudy,-7
321772,621772,"(41.56266102000046, -72.64984095199964)",Cloudy,29
321773,621773,"(41.56266102000046, -72.64984095199964)",Sunny,5
321774,621774,"(41.56266102000046, -72.64984095199964)",Sunny,20
321775,621775,"(41.56266102000046, -72.64984095199964)",Sunny,25
321776,621776,"(41.56266102000046, -72.64984095199964)",Rainy,-10
321777,621777,"(41.56266102000046, -72.64984095199964)",Cloudy,-10
321778,621778,"(41.56266102000046, -72.64984095199964)",Rainy,3
321779,621779,"(38.89037138500049, -77.03196112699965)",Sunny,24
321780,621780,"(38.89037138500049, -77.03196112699965)",Sunny,17
321781,621781,"(38.89037138500049, -77.03196112699965)",Sunny,3
321782,621782,"(38.89037138500049, -77.03196112699965)",Rainy,26
321783,621783,"(38.89037138500049, -77.03196112699965)",Cloudy,31
321784,621784,"(38.89037138500049, -77.03196112699965)",Sunny,24
321785,621785,"(38.89037138500049, -77.03196112699965)",Sunny,29
321786,621786,"(38.89037138500049, -77.03196112699965)",Sunny,34
321787,621787,"(38.89037138500049, -77.03196112699965)",Sunny,15
321788,621788,"(38.89037138500049, -77.03196112699965)",Sunny,23
321789,621789,"(38.89037138500049, -77.03196112699965)",Sunny,14
321790,621790,"(38.89037138500049, -77.03196112699965)",Cloudy,30
321791,621791,"(38.89037138500049, -77.03196112699965)",Rainy,33
321792,621792,"(38.89037138500049, -77.03196112699965)",Sunny,22
321793,621793,"(38.89037138500049, -77.03196112699965)",Sunny,19
321794,621794,"(38.89037138500049, -77.03196112699965)",Sunny,23
321795,621795,"(38.89037138500049, -77.03196112699965)",Rainy,13
321796,621796,"(38.89037138500049, -77.03196112699965)",Sunny,23
321797,621797,"(38.89037138500049, -77.03196112699965)",Sunny,24
321798,621798,"(38.89037138500049, -77.03196112699965)",Rainy,0
321799,621799,"(38.89037138500049, -77.03196112699965)",Rainy,3
