D_ID,P_ID,Ethnicity,Income
171704,21804,White,"$75,000 or greater"
171705,21805,Asian,"$35,000 - $49,999"
171706,21806,White,"$15,000 - $24,999"
171707,21807,Black,"$75,000 or greater"
171708,21808,Hispanic,"$75,000 or greater"
171709,21809,Pacific Islander,"Less than $15,000"
171710,21810,White,"$15,000 - $24,999"
171711,21811,White,"$50,000 - $74,999"
171712,21812,Pacific Islander,"$15,000 - $24,999"
171713,21813,Hispanic,Unemployed
171714,21814,Pacific Islander,"$35,000 - $49,999"
171715,21815,White,"$35,000 - $49,999"
171716,21816,White,"$25,000 - $34,999"
171717,21817,Asian,"Less than $15,000"
171718,21818,Asian,"$25,000 - $34,999"
171719,21819,Asian,"$25,000 - $34,999"
171720,21820,Hispanic,"$50,000 - $74,999"
171721,21821,Hispanic,"$75,000 or greater"
171722,21822,Pacific Islander,"Less than $15,000"
171723,21823,White,Unemployed
171724,21824,Black,"$75,000 or greater"
171725,21825,White,"$15,000 - $24,999"
171726,21826,Other,"$50,000 - $74,999"
171727,21827,Native American,"$50,000 - $74,999"
171728,21828,Black,"Less than $15,000"
171729,21829,White,"$75,000 or greater"
171730,21830,Native American,"$15,000 - $24,999"
171731,21831,Pacific Islander,Unemployed
171732,21832,White,"$35,000 - $49,999"
171733,21833,Asian,Unemployed
171734,21834,White,"$15,000 - $24,999"
171735,21835,White,"$35,000 - $49,999"
171736,21836,Asian,"$25,000 - $34,999"
171737,21837,Asian,"Less than $15,000"
171738,21838,Black,"$25,000 - $34,999"
171739,21839,Native American,"Less than $15,000"
171740,21840,Pacific Islander,"$15,000 - $24,999"
171741,21841,Native American,Unemployed
171742,21842,Native American,"$25,000 - $34,999"
171743,21843,Native American,Unemployed
171744,21844,Pacific Islander,"$75,000 or greater"
171745,21845,Other,"$50,000 - $74,999"
171746,21846,Asian,"$50,000 - $74,999"
171747,21847,Asian,"$75,000 or greater"
171748,21848,Asian,"Less than $15,000"
171749,21849,Other,"$25,000 - $34,999"
171750,21850,White,"$35,000 - $49,999"
171751,21851,Black,"$75,000 or greater"
171752,21852,Asian,"$35,000 - $49,999"
171753,21853,Black,Unemployed
171754,21854,Hispanic,"$50,000 - $74,999"
171755,21855,Other,"$35,000 - $49,999"
171756,21856,Black,"$15,000 - $24,999"
171757,21857,White,"Less than $15,000"
171758,21858,White,"$15,000 - $24,999"
171759,21859,Asian,Unemployed
171760,21860,Black,"$50,000 - $74,999"
171761,21861,Pacific Islander,Unemployed
171762,21862,Asian,"$75,000 or greater"
171763,21863,White,Unemployed
171764,21864,Other,"Less than $15,000"
171765,21865,Black,"$75,000 or greater"
171766,21866,Pacific Islander,"$50,000 - $74,999"
171767,21867,Pacific Islander,"$25,000 - $34,999"
171768,21868,Pacific Islander,"$15,000 - $24,999"
171769,21869,Black,"$75,000 or greater"
171770,21870,Pacific Islander,"$35,000 - $49,999"
171771,21871,Pacific Islander,"$35,000 - $49,999"
171772,21872,White,"$25,000 - $34,999"
171773,21873,Pacific Islander,"$35,000 - $49,999"
171774,21874,Pacific Islander,"Less than $15,000"
171775,21875,Black,"$25,000 - $34,999"
171776,21876,White,"Less than $15,000"
171777,21877,Native American,"$50,000 - $74,999"
171778,21878,Hispanic,"$15,000 - $24,999"
171779,21879,Asian,"$25,000 - $34,999"
171780,21880,Other,"$50,000 - $74,999"
171781,21881,Asian,Unemployed
171782,21882,Other,"$75,000 or greater"
171783,21883,Black,"$50,000 - $74,999"
171784,21884,Asian,"Less than $15,000"
171785,21885,Native American,"$15,000 - $24,999"
171786,21886,Asian,Unemployed
171787,21887,Asian,"$75,000 or greater"
171788,21888,Black,"$15,000 - $24,999"
171789,21889,Black,"$35,000 - $49,999"
171790,21890,Black,Unemployed
171791,21891,Other,"Less than $15,000"
171792,21892,White,"$35,000 - $49,999"
171793,21893,Other,"$50,000 - $74,999"
171794,21894,Asian,"$15,000 - $24,999"
171795,21895,Other,"Less than $15,000"
171796,21896,Other,"$25,000 - $34,999"
171797,21897,Pacific Islander,"$35,000 - $49,999"
171798,21898,Native American,"$25,000 - $34,999"
171799,21899,Other,"$75,000 or greater"
171800,21900,White,Unemployed
171801,21901,Black,"$25,000 - $34,999"
171802,21902,Black,Unemployed
171803,21903,Native American,"$50,000 - $74,999"
171804,21904,Asian,Unemployed
171805,21905,White,"$25,000 - $34,999"
171806,21906,Other,"$75,000 or greater"
171807,21907,Pacific Islander,"Less than $15,000"
171808,21908,Pacific Islander,"$50,000 - $74,999"
171809,21909,Other,"$15,000 - $24,999"
171810,21910,Hispanic,"$75,000 or greater"
171811,21911,Other,"$15,000 - $24,999"
171812,21912,Other,"$25,000 - $34,999"
171813,21913,Other,"$35,000 - $49,999"
171814,21914,Native American,"Less than $15,000"
171815,21915,Hispanic,"$35,000 - $49,999"
171816,21916,Native American,"$75,000 or greater"
171817,21917,Pacific Islander,"Less than $15,000"
171818,21918,Hispanic,"$35,000 - $49,999"
171819,21919,Other,"$15,000 - $24,999"
171820,21920,Other,"$50,000 - $74,999"
171821,21921,Pacific Islander,Unemployed
171822,21922,Native American,"$25,000 - $34,999"
171823,21923,Native American,"$50,000 - $74,999"
171824,21924,Other,Unemployed
171825,21925,Native American,"$75,000 or greater"
171826,21926,Other,"$50,000 - $74,999"
171827,21927,Other,Unemployed
171828,21928,Pacific Islander,"$35,000 - $49,999"
171829,21929,White,"$25,000 - $34,999"
171830,21930,White,"$15,000 - $24,999"
171831,21931,Black,"Less than $15,000"
171832,21932,Asian,"$75,000 or greater"
171833,21933,Black,"$15,000 - $24,999"
171834,21934,Black,"$35,000 - $49,999"
171835,21935,White,"$25,000 - $34,999"
171836,21936,Other,"Less than $15,000"
171837,21937,Pacific Islander,"$75,000 or greater"
171838,21938,Other,"$35,000 - $49,999"
171839,21939,Asian,"Less than $15,000"
171840,21940,Pacific Islander,"$50,000 - $74,999"
171841,21941,Pacific Islander,Unemployed
171842,21942,Asian,"$15,000 - $24,999"
171843,21943,Black,"$50,000 - $74,999"
171844,21944,Pacific Islander,"Less than $15,000"
171845,21945,Other,"$25,000 - $34,999"
171846,21946,Native American,"$50,000 - $74,999"
171847,21947,Native American,Unemployed
171848,21948,Hispanic,"$75,000 or greater"
171849,21949,Hispanic,"Less than $15,000"
171850,21950,Native American,"$25,000 - $34,999"
171851,21951,Hispanic,"$25,000 - $34,999"
171852,21952,Native American,"$15,000 - $24,999"
171853,21953,Hispanic,Unemployed
171854,21954,Hispanic,"$35,000 - $49,999"
171855,21955,Asian,"$75,000 or greater"
171856,21956,White,"$35,000 - $49,999"
171857,21957,Hispanic,"$15,000 - $24,999"
171858,21958,White,"$50,000 - $74,999"
171859,21959,White,"$35,000 - $49,999"
171860,21960,Other,"$75,000 or greater"
171861,21961,White,"Less than $15,000"
171862,21962,Asian,"Less than $15,000"
171863,21963,White,Unemployed
171864,21964,Native American,"$25,000 - $34,999"
171865,21965,Other,"Less than $15,000"
171866,21966,Black,"Less than $15,000"
171867,21967,Native American,"$25,000 - $34,999"
171868,21968,White,"$15,000 - $24,999"
171869,21969,Pacific Islander,"$50,000 - $74,999"
171870,21970,Pacific Islander,"$75,000 or greater"
171871,21971,White,"$15,000 - $24,999"
171872,21972,Pacific Islander,Unemployed
171873,21973,Asian,"$75,000 or greater"
171874,21974,Pacific Islander,"$50,000 - $74,999"
171875,21975,Black,"$35,000 - $49,999"
171876,21976,Other,"$75,000 or greater"
171877,21977,Hispanic,"$35,000 - $49,999"
171878,21978,Hispanic,"$25,000 - $34,999"
171879,21979,Native American,Unemployed
171880,21980,White,"$50,000 - $74,999"
171881,21981,Black,"$35,000 - $49,999"
171882,21982,Hispanic,"$15,000 - $24,999"
171883,21983,Black,Unemployed
171884,21984,Black,"$15,000 - $24,999"
171885,21985,Asian,Unemployed
171886,21986,Hispanic,"Less than $15,000"
171887,21987,Black,"$35,000 - $49,999"
171888,21988,Asian,"$25,000 - $34,999"
171889,21989,Black,"$50,000 - $74,999"
171890,21990,White,"$35,000 - $49,999"
171891,21991,White,"$50,000 - $74,999"
171892,21992,White,Unemployed
171893,21993,Native American,"Less than $15,000"
171894,21994,Hispanic,"$75,000 or greater"
171895,21995,White,"$15,000 - $24,999"
171896,21996,Hispanic,"$50,000 - $74,999"
171897,21997,Black,"Less than $15,000"
171898,21998,Asian,"$75,000 or greater"
171899,21999,Native American,"$25,000 - $34,999"
171900,22000,Native American,"$35,000 - $49,999"
171901,22001,Native American,"$75,000 or greater"
171902,22002,White,"$15,000 - $24,999"
171903,22003,Pacific Islander,"$25,000 - $34,999"
171904,22004,Hispanic,"$25,000 - $34,999"
171905,22005,Black,"Less than $15,000"
171906,22006,Pacific Islander,"$25,000 - $34,999"
171907,22007,Hispanic,Unemployed
171908,22008,Other,"$35,000 - $49,999"
171909,22009,White,Unemployed
171910,22010,Black,Unemployed
171911,22011,White,"$50,000 - $74,999"
171912,22012,Black,"$75,000 or greater"
171913,22013,Native American,"$50,000 - $74,999"
171914,22014,Black,"Less than $15,000"
171915,22015,Pacific Islander,"Less than $15,000"
171916,22016,Other,"$35,000 - $49,999"
171917,22017,Black,"$15,000 - $24,999"
171918,22018,Pacific Islander,"$75,000 or greater"
171919,22019,Black,"$50,000 - $74,999"
171920,22020,Black,"$15,000 - $24,999"
171921,22021,Black,"$35,000 - $49,999"
171922,22022,White,"$15,000 - $24,999"
171923,22023,Black,"$25,000 - $34,999"
171924,22024,Black,"$75,000 or greater"
171925,22025,Other,"$25,000 - $34,999"
171926,22026,Hispanic,Unemployed
171927,22027,Black,"$15,000 - $24,999"
171928,22028,Other,"Less than $15,000"
171929,22029,Native American,"$35,000 - $49,999"
171930,22030,Other,"$25,000 - $34,999"
171931,22031,Black,"$35,000 - $49,999"
171932,22032,Other,"Less than $15,000"
171933,22033,Asian,Unemployed
171934,22034,Other,"$35,000 - $49,999"
171935,22035,Pacific Islander,"$50,000 - $74,999"
171936,22036,Asian,"$50,000 - $74,999"
171937,22037,Pacific Islander,"$75,000 or greater"
171938,22038,Asian,"$15,000 - $24,999"
171939,22039,Asian,"$75,000 or greater"
171940,22040,Asian,"$50,000 - $74,999"
171941,22041,Other,"$15,000 - $24,999"
171942,22042,Black,Unemployed
171943,22043,Other,"Less than $15,000"
171944,22044,Asian,"$75,000 or greater"
171945,22045,Black,"$25,000 - $34,999"
171946,22046,Asian,"$25,000 - $34,999"
171947,22047,Asian,Unemployed
171948,22048,Native American,"$50,000 - $74,999"
171949,22049,Hispanic,"$35,000 - $49,999"
171950,22050,Other,"$50,000 - $74,999"
171951,22051,Black,"$25,000 - $34,999"
171952,22052,Black,"$35,000 - $49,999"
171953,22053,White,"$75,000 or greater"
171954,22054,Native American,"Less than $15,000"
171955,22055,Pacific Islander,"$50,000 - $74,999"
171956,22056,Other,"$35,000 - $49,999"
171957,22057,Hispanic,"$15,000 - $24,999"
171958,22058,Other,"Less than $15,000"
171959,22059,Other,"$15,000 - $24,999"
171960,22060,White,"$25,000 - $34,999"
171961,22061,Native American,"$15,000 - $24,999"
171962,22062,Native American,"$75,000 or greater"
171963,22063,Native American,"$75,000 or greater"
171964,22064,Other,Unemployed
171965,22065,Asian,"Less than $15,000"
171966,22066,White,"Less than $15,000"
171967,22067,Pacific Islander,"$75,000 or greater"
171968,22068,Hispanic,"$75,000 or greater"
171969,22069,Hispanic,"$25,000 - $34,999"
171970,22070,White,"$25,000 - $34,999"
171971,22071,Other,"$25,000 - $34,999"
171972,22072,Hispanic,"$15,000 - $24,999"
171973,22073,Asian,"$50,000 - $74,999"
171974,22074,Pacific Islander,Unemployed
171975,22075,White,"$15,000 - $24,999"
171976,22076,Pacific Islander,"$50,000 - $74,999"
171977,22077,Pacific Islander,"Less than $15,000"
171978,22078,Black,"$75,000 or greater"
171979,22079,Hispanic,"$35,000 - $49,999"
171980,22080,Hispanic,Unemployed
171981,22081,Asian,"Less than $15,000"
171982,22082,Asian,"$15,000 - $24,999"
171983,22083,Hispanic,"$35,000 - $49,999"
171984,22084,Asian,"$50,000 - $74,999"
171985,22085,White,Unemployed
171986,22086,Black,"$75,000 or greater"
171987,22087,White,"Less than $15,000"
171988,22088,Pacific Islander,"$25,000 - $34,999"
171989,22089,Other,"Less than $15,000"
171990,22090,White,"$15,000 - $24,999"
171991,22091,Other,"$25,000 - $34,999"
171992,22092,Native American,"$25,000 - $34,999"
171993,22093,Pacific Islander,"$15,000 - $24,999"
171994,22094,White,"$75,000 or greater"
171995,22095,Asian,"$35,000 - $49,999"
171996,22096,Asian,"Less than $15,000"
171997,22097,Pacific Islander,"$15,000 - $24,999"
171998,22098,Other,"$35,000 - $49,999"
171999,22099,Other,"$50,000 - $74,999"
172000,22100,Native American,"$75,000 or greater"
172001,22101,Hispanic,"$50,000 - $74,999"
172002,22102,Other,"$50,000 - $74,999"
172003,22103,Other,Unemployed
172004,22104,White,"$35,000 - $49,999"
172005,22105,Pacific Islander,Unemployed
172006,22106,Pacific Islander,"$75,000 or greater"
172007,22107,Asian,Unemployed
172008,22108,Native American,"$25,000 - $34,999"
172009,22109,White,"$35,000 - $49,999"
172010,22110,Hispanic,"$35,000 - $49,999"
172011,22111,White,"$15,000 - $24,999"
172012,22112,Black,"$15,000 - $24,999"
172013,22113,Asian,"Less than $15,000"
172014,22114,Other,"$75,000 or greater"
172015,22115,Other,"$35,000 - $49,999"
172016,22116,Asian,"Less than $15,000"
172017,22117,Asian,"Less than $15,000"
172018,22118,Native American,"$50,000 - $74,999"
172019,22119,Asian,"$15,000 - $24,999"
172020,22120,White,"$50,000 - $74,999"
172021,22121,Native American,"$25,000 - $34,999"
172022,22122,White,"$50,000 - $74,999"
172023,22123,Black,"$25,000 - $34,999"
172024,22124,Asian,Unemployed
172025,22125,White,Unemployed
172026,22126,Native American,"$75,000 or greater"
172027,22127,Black,"$50,000 - $74,999"
172028,22128,Black,"$15,000 - $24,999"
172029,22129,Pacific Islander,Unemployed
172030,22130,Native American,Unemployed
172031,22131,Native American,"$25,000 - $34,999"
172032,22132,Hispanic,"$50,000 - $74,999"
172033,22133,White,"$35,000 - $49,999"
172034,22134,Pacific Islander,Unemployed
172035,22135,Other,"Less than $15,000"
172036,22136,Hispanic,"$35,000 - $49,999"
172037,22137,White,"$50,000 - $74,999"
172038,22138,Native American,"$75,000 or greater"
172039,22139,Pacific Islander,"$75,000 or greater"
172040,22140,White,"$25,000 - $34,999"
172041,22141,Native American,"$15,000 - $24,999"
172042,22142,Asian,"$25,000 - $34,999"
172043,22143,Hispanic,Unemployed
172044,22144,Asian,"Less than $15,000"
172045,22145,Native American,"Less than $15,000"
172046,22146,Asian,"$75,000 or greater"
172047,22147,Hispanic,"$35,000 - $49,999"
172048,22148,Black,"$15,000 - $24,999"
172049,22149,Pacific Islander,"$15,000 - $24,999"
172050,22150,Native American,"$25,000 - $34,999"
172051,22151,Black,"$75,000 or greater"
172052,22152,Asian,"$75,000 or greater"
172053,22153,Pacific Islander,"$50,000 - $74,999"
172054,22154,Native American,"Less than $15,000"
172055,22155,Other,"$35,000 - $49,999"
172056,22156,Hispanic,"$35,000 - $49,999"
172057,22157,Black,Unemployed
172058,22158,Hispanic,Unemployed
172059,22159,Other,"$50,000 - $74,999"
172060,22160,Native American,"$15,000 - $24,999"
172061,22161,Pacific Islander,"$15,000 - $24,999"
172062,22162,Native American,"$35,000 - $49,999"
172063,22163,Native American,"Less than $15,000"
172064,22164,Native American,"$25,000 - $34,999"
172065,22165,Hispanic,"$75,000 or greater"
172066,22166,Pacific Islander,Unemployed
172067,22167,Native American,"$25,000 - $34,999"
172068,22168,Black,"Less than $15,000"
172069,22169,Black,"$50,000 - $74,999"
172070,22170,Hispanic,"$35,000 - $49,999"
172071,22171,Native American,Unemployed
172072,22172,Pacific Islander,"Less than $15,000"
172073,22173,Other,"$25,000 - $34,999"
172074,22174,Pacific Islander,"Less than $15,000"
172075,22175,Other,Unemployed
172076,22176,Native American,"$35,000 - $49,999"
172077,22177,Black,"$25,000 - $34,999"
172078,22178,Black,"$75,000 or greater"
172079,22179,Other,"$75,000 or greater"
172080,22180,Asian,"$25,000 - $34,999"
172081,22181,Pacific Islander,Unemployed
172082,22182,Other,"$15,000 - $24,999"
172083,22183,Native American,"$15,000 - $24,999"
172084,22184,Native American,"$50,000 - $74,999"
172085,22185,Asian,"$35,000 - $49,999"
172086,22186,Pacific Islander,"$75,000 or greater"
172087,22187,Other,"Less than $15,000"
172088,22188,White,"$15,000 - $24,999"
172089,22189,Asian,"$50,000 - $74,999"
172090,22190,Pacific Islander,"$50,000 - $74,999"
172091,22191,Other,Unemployed
172092,22192,Asian,"$75,000 or greater"
172093,22193,Other,"Less than $15,000"
172094,22194,Black,"Less than $15,000"
172095,22195,Asian,Unemployed
172096,22196,Asian,"$75,000 or greater"
172097,22197,Native American,"$15,000 - $24,999"
172098,22198,Other,"$15,000 - $24,999"
172099,22199,Black,"$35,000 - $49,999"
172100,22200,Black,"$75,000 or greater"
172101,22201,White,"$50,000 - $74,999"
172102,22202,Black,"$50,000 - $74,999"
172103,22203,Native American,"Less than $15,000"
172104,22204,Hispanic,Unemployed
172105,22205,Pacific Islander,"$25,000 - $34,999"
172106,22206,Native American,"$35,000 - $49,999"
172107,22207,White,"$25,000 - $34,999"
172108,22208,Pacific Islander,"$15,000 - $24,999"
172109,22209,Native American,"$25,000 - $34,999"
172110,22210,White,"$35,000 - $49,999"
172111,22211,Native American,"$50,000 - $74,999"
172112,22212,Native American,"$75,000 or greater"
172113,22213,Hispanic,Unemployed
